65515;<6. 2. 2>;1;1;22670;;;;;;
65516;<6. 4. 4>;1;1;78926;;;;;;
65517;<4. 4. 1>;1;1;95688;;;;;;
65518;<8. 2. 2>;2;2;61281;80666;;;;;
65519;<3. 2. 3>;2;2;33803;76378;;;;;
65520;<5. 5. 2>;2;2;6513;83919;;;;;
65521;<7. 1. 4>;0;0;;;;;;;
65522;<5. 2. 5>;2;2;42656;60858;;;;;
65523;<6. 2. 1>;2;2;42217;72036;;;;;
65524;<7. 1. 4>;1;1;19718;;;;;;
65525;<6. 1. 6>;2;2;32901;94871;;;;;
65526;<6. 4. 7>;2;2;1770;89982;;;;;
65527;<7. 3. 3>;0;0;;;;;;;
65528;<6. 2. 3>;0;0;;;;;;;
65529;<6. 2. 3>;0;0;;;;;;;
65530;<6. 2. 2>;1;1;99345;;;;;;
65531;<5. 1. 1>;1;1;12889;;;;;;
65532;<7. 1. 6>;1;1;18505;;;;;;
65533;<6. 3. 4>;2;2;21865;47090;;;;;
65534;<4. 4. 3>;1;1;96103;;;;;;
65535;<5. 4. 1>;0;0;;;;;;;
65536;<5. 2. 1>;2;2;62874;83295;;;;;
65537;<3. 1. 1>;1;1;50094;;;;;;
65538;<8. 1. 9>;2;2;33132;70696;;;;;
65539;<6. 3. 3>;1;1;78959;;;;;;
65540;<7. 4. 6>;3;3;28962;31944;51249;;;;
65541;<7. 3. 4>;1;1;5924;;;;;;
65542;<3. 1. 1>;0;0;;;;;;;
65543;<6. 1. 2>;2;2;33507;60505;;;;;
65544;<6. 2. 5>;1;1;91297;;;;;;
65545;<4. 3. 2>;0;0;;;;;;;
65546;<4. 2. 3>;0;0;;;;;;;
65547;<7. 3. 2>;0;0;;;;;;;
65548;<5. 3. 2>;0;0;;;;;;;
65549;<5. 1. 10>;0;0;;;;;;;
65550;<7. 3. 3>;0;0;;;;;;;
65551;<5. 4. 6>;0;0;;;;;;;
65552;<5. 2. 6>;0;0;;;;;;;
65553;<6. 3. 7>;1;1;76415;;;;;;
65554;<5. 2. 8>;1;1;48094;;;;;;
65555;<4. 4. 5>;3;3;24061;52447;82598;;;;
65556;<8. 1. 8>;0;0;;;;;;;
65557;<5. 2. 5>;0;0;;;;;;;
65558;<7. 2. 5>;2;2;21149;95666;;;;;
65559;<5. 1. 6>;0;0;;;;;;;
65560;<5. 2. 3>;1;1;56906;;;;;;
65561;<7. 2. 4>;0;0;;;;;;;
65562;<5. 2. 4>;1;1;69995;;;;;;
65563;<7. 1. 4>;2;2;17689;37790;;;;;
65564;<6. 3. 5>;0;0;;;;;;;
65565;<5. 3. 2>;2;2;13331;51922;;;;;
65566;<7. 1. 9>;2;2;61427;62883;;;;;
65567;<5. 1. 3>;2;2;1187;54579;;;;;
65568;<5. 3. 1>;0;0;;;;;;;
65569;<6. 2. 4>;0;0;;;;;;;
65570;<6. 6. 5>;2;2;32926;63261;;;;;
65571;<6. 1. 2>;1;1;92634;;;;;;
65572;<5. 1. 1>;1;1;55314;;;;;;
65573;<7. 1. 5>;2;2;14191;47810;;;;;
65574;<5. 3. 3>;0;0;;;;;;;
65575;<6. 3. 2>;0;0;;;;;;;
65576;<7. 4. 6>;1;1;33522;;;;;;
65577;<6. 2. 6>;1;1;48628;;;;;;
65578;<5. 1. 1>;2;2;25687;48219;;;;;
65579;<6. 3. 3>;0;0;;;;;;;
65580;<5. 2. 2>;0;0;;;;;;;
65581;<6. 1. 5>;2;2;33757;44761;;;;;
65582;<2. 3. 1>;0;0;;;;;;;
65583;<5. 1. 1>;1;1;12359;;;;;;
65584;<6. 2. 2>;0;0;;;;;;;
65585;<6. 1. 1>;5;5;30379;47624;54251;68343;76087;;
65586;<4. 2. 6>;0;0;;;;;;;
65587;<5. 1. 10>;1;1;58227;;;;;;
65588;<3. 1. 1>;0;0;;;;;;;
65589;<3. 3. 5>;0;0;;;;;;;
65590;<6. 3. 4>;2;2;56647;88143;;;;;
65591;<6. 2. 6>;2;2;21424;78473;;;;;
65592;<4. 4. 6>;2;2;50159;77294;;;;;
65593;<4. 2. 7>;0;0;;;;;;;
65594;<5. 1. 2>;0;0;;;;;;;
65595;<5. 3. 2>;2;2;90670;91656;;;;;
65596;<4. 1. 7>;1;1;55469;;;;;;
65597;<3. 2. 2>;1;1;58823;;;;;;
65598;<5. 3. 7>;1;1;82147;;;;;;
65599;<3. 1. 3>;3;3;48781;79069;94083;;;;
65600;<7. 1. 1>;2;2;23053;43884;;;;;
65601;<5. 2. 1>;2;2;44154;93343;;;;;
65602;<6. 2. 1>;0;0;;;;;;;
65603;<7. 1. 4>;2;2;13778;59910;;;;;
65604;<6. 1. 1>;1;1;84404;;;;;;
65605;<2. 3. 5>;0;0;;;;;;;
65606;<6. 1. 7>;0;0;;;;;;;
65607;<5. 1. 1>;1;1;97935;;;;;;
65608;<6. 4. 7>;0;0;;;;;;;
65609;<6. 1. 7>;0;0;;;;;;;
65610;<6. 2. 2>;0;0;;;;;;;
65611;<6. 4. 1>;0;0;;;;;;;
65612;<5. 1. 10>;1;1;30947;;;;;;
65613;<8. 2. 1>;2;2;16292;77376;;;;;
65614;<5. 2. 6>;0;0;;;;;;;
65615;<4. 2. 4>;1;1;1803;;;;;;
65616;<4. 2. 6>;1;1;49887;;;;;;
65617;<5. 2. 5>;2;2;57719;97403;;;;;
65618;<6. 3. 3>;0;0;;;;;;;
65619;<5. 2. 4>;2;2;7566;71262;;;;;
65620;<6. 2. 6>;1;1;65414;;;;;;
65621;<5. 2. 3>;3;3;3337;33785;89676;;;;
65622;<7. 2. 1>;0;0;;;;;;;
65623;<6. 1. 5>;3;3;27598;45319;86509;;;;
65624;<6. 1. 4>;0;0;;;;;;;
65625;<4. 1. 1>;0;0;;;;;;;
65626;<6. 1. 4>;0;0;;;;;;;
65627;<7. 5. 1>;0;0;;;;;;;
65628;<8. 3. 6>;0;0;;;;;;;
65629;<4. 3. 7>;1;1;68831;;;;;;
65630;<4. 4. 1>;1;1;89806;;;;;;
65631;<6. 2. 5>;0;0;;;;;;;
65632;<5. 1. 8>;1;1;93000;;;;;;
65633;<6. 5. 3>;3;3;50100;69676;87832;;;;
65634;<6. 2. 3>;1;1;13220;;;;;;
65635;<7. 1. 2>;2;2;70460;82964;;;;;
65636;<4. 1. 5>;3;3;17838;77501;79729;;;;
65637;<7. 2. 3>;0;0;;;;;;;
65638;<5. 1. 1>;2;2;18189;74174;;;;;
65639;<5. 2. 5>;0;0;;;;;;;
65640;<6. 1. 3>;1;1;599;;;;;;
65641;<6. 2. 1>;1;1;72807;;;;;;
65642;<7. 2. 7>;2;2;26294;31547;;;;;
65643;<5. 1. 7>;1;1;52268;;;;;;
65644;<5. 2. 6>;0;0;;;;;;;
65645;<7. 2. 1>;4;4;11206;26871;36819;37872;;;
65646;<3. 3. 4>;2;2;30002;37175;;;;;
65647;<6. 3. 6>;2;2;10450;25000;;;;;
65648;<5. 2. 4>;1;1;42420;;;;;;
65649;<3. 4. 6>;1;1;89856;;;;;;
65650;<4. 4. 6>;0;0;;;;;;;
65651;<6. 2. 5>;1;1;32457;;;;;;
65652;<4. 1. 8>;0;0;;;;;;;
65653;<9. 1. 5>;1;1;73595;;;;;;
65654;<4. 1. 1>;1;1;11199;;;;;;
65655;<5. 1. 1>;0;0;;;;;;;
65656;<8. 2. 1>;0;0;;;;;;;
65657;<5. 1. 7>;1;1;27231;;;;;;
65658;<5. 1. 10>;0;0;;;;;;;
65659;<6. 3. 5>;0;0;;;;;;;
65660;<7. 3. 3>;0;0;;;;;;;
65661;<4. 1. 7>;1;1;982;;;;;;
65662;<3. 2. 2>;1;1;52128;;;;;;
65663;<4. 3. 3>;0;0;;;;;;;
65664;<4. 3. 3>;2;2;64416;67792;;;;;
65665;<6. 3. 1>;2;2;7734;39839;;;;;
65666;<5. 3. 4>;2;2;24472;99577;;;;;
65667;<5. 2. 4>;1;1;38408;;;;;;
65668;<8. 1. 4>;0;0;;;;;;;
65669;<5. 1. 2>;1;1;48707;;;;;;
65670;<7. 3. 2>;1;1;49763;;;;;;
65671;<5. 2. 3>;2;2;63931;85137;;;;;
65672;<8. 3. 5>;2;2;42118;82846;;;;;
65673;<7. 1. 2>;1;1;48819;;;;;;
65674;<7. 3. 1>;2;2;28357;41767;;;;;
65675;<7. 3. 6>;1;1;80062;;;;;;
65676;<8. 1. 5>;2;2;38223;80993;;;;;
65677;<6. 3. 4>;2;2;13047;60487;;;;;
65678;<5. 1. 2>;0;0;;;;;;;
65679;<6. 5. 1>;2;2;57826;76908;;;;;
65680;<4. 2. 5>;1;1;94633;;;;;;
65681;<8. 3. 4>;1;1;25983;;;;;;
65682;<5. 1. 1>;0;0;;;;;;;
65683;<4. 1. 4>;1;1;31032;;;;;;
65684;<5. 1. 3>;0;0;;;;;;;
65685;<5. 1. 7>;1;1;5513;;;;;;
65686;<9. 1. 8>;1;1;64340;;;;;;
65687;<4. 1. 3>;0;0;;;;;;;
65688;<6. 1. 5>;0;0;;;;;;;
65689;<7. 2. 4>;1;1;31035;;;;;;
65690;<5. 4. 3>;3;3;24494;28919;93169;;;;
65691;<5. 4. 7>;3;3;32127;39711;52825;;;;
65692;<7. 3. 5>;1;1;60720;;;;;;
65693;<5. 3. 5>;2;2;9439;47698;;;;;
65694;<6. 1. 1>;2;2;42474;53239;;;;;
65695;<7. 3. 1>;0;0;;;;;;;
65696;<4. 3. 2>;0;0;;;;;;;
65697;<6. 2. 4>;3;3;1589;22569;57757;;;;
65698;<6. 2. 1>;1;1;7553;;;;;;
65699;<6. 1. 4>;0;0;;;;;;;
65700;<7. 1. 7>;0;0;;;;;;;
65701;<6. 1. 5>;1;1;51329;;;;;;
65702;<6. 3. 8>;1;1;97874;;;;;;
65703;<2. 3. 5>;0;0;;;;;;;
65704;<6. 1. 1>;0;0;;;;;;;
65705;<4. 2. 4>;0;0;;;;;;;
65706;<4. 2. 1>;2;2;64742;66434;;;;;
65707;<5. 1. 1>;1;1;94442;;;;;;
65708;<4. 2. 1>;1;1;52100;;;;;;
65709;<10. 2. 7>;1;1;98418;;;;;;
65710;<5. 1. 1>;3;3;46033;55836;64529;;;;
65711;<6. 1. 4>;2;2;41134;98739;;;;;
65712;<5. 1. 6>;2;2;1193;76263;;;;;
65713;<5. 1. 1>;0;0;;;;;;;
65714;<4. 4. 7>;0;0;;;;;;;
65715;<6. 1. 4>;2;2;56301;96838;;;;;
65716;<9. 1. 3>;1;1;93415;;;;;;
65717;<6. 1. 2>;0;0;;;;;;;
65718;<6. 1. 4>;0;0;;;;;;;
65719;<5. 1. 4>;2;2;75410;95422;;;;;
65720;<5. 1. 2>;0;0;;;;;;;
65721;<6. 4. 4>;0;0;;;;;;;
65722;<3. 1. 2>;3;3;26351;46765;62395;;;;
65723;<5. 2. 3>;3;3;3023;55909;66191;;;;
65724;<4. 4. 4>;1;1;96546;;;;;;
65725;<7. 4. 3>;4;4;3296;65624;72884;94774;;;
65726;<7. 5. 1>;0;0;;;;;;;
65727;<3. 4. 4>;1;1;44184;;;;;;
65728;<7. 2. 5>;1;1;25455;;;;;;
65729;<5. 1. 1>;0;0;;;;;;;
65730;<5. 2. 4>;1;1;12039;;;;;;
65731;<6. 2. 3>;1;1;59931;;;;;;
65732;<4. 2. 6>;0;0;;;;;;;
65733;<8. 3. 4>;0;0;;;;;;;
65734;<6. 3. 7>;0;0;;;;;;;
65735;<8. 3. 6>;2;2;4332;59719;;;;;
65736;<5. 2. 5>;1;1;19346;;;;;;
65737;<6. 1. 1>;0;0;;;;;;;
65738;<4. 2. 1>;0;0;;;;;;;
65739;<7. 4. 1>;0;0;;;;;;;
65740;<3. 4. 4>;1;1;43848;;;;;;
65741;<7. 3. 5>;1;1;23274;;;;;;
65742;<3. 4. 2>;0;0;;;;;;;
65743;<4. 1. 1>;4;4;50137;62549;71039;98119;;;
65744;<2. 1. 6>;1;1;54013;;;;;;
65745;<6. 2. 4>;2;2;18829;61789;;;;;
65746;<7. 5. 4>;1;1;34914;;;;;;
65747;<7. 3. 3>;0;0;;;;;;;
65748;<5. 1. 3>;1;1;68420;;;;;;
65749;<5. 2. 7>;1;1;5711;;;;;;
65750;<6. 3. 4>;2;2;44098;82633;;;;;
65751;<5. 3. 6>;1;1;33218;;;;;;
65752;<4. 1. 2>;1;1;32887;;;;;;
65753;<4. 4. 8>;0;0;;;;;;;
65754;<7. 1. 5>;0;0;;;;;;;
65755;<6. 4. 5>;0;0;;;;;;;
65756;<3. 2. 6>;1;1;8919;;;;;;
65757;<4. 1. 3>;1;1;42900;;;;;;
65758;<6. 5. 2>;0;0;;;;;;;
65759;<5. 1. 1>;1;1;79779;;;;;;
65760;<3. 2. 4>;2;2;914;64335;;;;;
65761;<5. 1. 7>;1;1;54509;;;;;;
65762;<5. 1. 5>;0;0;;;;;;;
65763;<5. 2. 5>;2;2;53145;72505;;;;;
65764;<5. 2. 1>;0;0;;;;;;;
65765;<6. 3. 3>;1;1;69516;;;;;;
65766;<5. 2. 5>;2;2;14955;67075;;;;;
65767;<6. 1. 6>;0;0;;;;;;;
65768;<7. 1. 2>;1;1;66109;;;;;;
65769;<7. 2. 2>;2;2;29647;96588;;;;;
65770;<6. 2. 1>;2;2;7185;61636;;;;;
65771;<6. 2. 6>;2;2;36344;64684;;;;;
65772;<5. 2. 4>;1;1;53170;;;;;;
65773;<4. 2. 6>;1;1;76252;;;;;;
65774;<5. 2. 5>;0;0;;;;;;;
65775;<5. 2. 6>;0;0;;;;;;;
65776;<7. 1. 1>;0;0;;;;;;;
65777;<4. 1. 2>;0;0;;;;;;;
65778;<6. 3. 4>;1;1;9854;;;;;;
65779;<4. 5. 5>;0;0;;;;;;;
65780;<6. 1. 6>;2;2;5064;44576;;;;;
65781;<5. 1. 6>;2;2;52448;90204;;;;;
65782;<5. 2. 2>;0;0;;;;;;;
65783;<3. 2. 8>;1;1;36215;;;;;;
65784;<7. 2. 1>;2;2;7815;53549;;;;;
65785;<6. 1. 6>;0;0;;;;;;;
65786;<7. 1. 5>;0;0;;;;;;;
65787;<6. 1. 1>;2;2;47633;66795;;;;;
65788;<5. 1. 6>;3;3;16564;32142;41081;;;;
65789;<5. 2. 3>;0;0;;;;;;;
65790;<8. 6. 9>;1;1;46436;;;;;;
65791;<5. 1. 4>;1;1;60893;;;;;;
65792;<6. 2. 4>;1;1;91670;;;;;;
65793;<5. 2. 6>;0;0;;;;;;;
65794;<5. 1. 7>;2;2;21247;25317;;;;;
65795;<7. 3. 1>;1;1;35017;;;;;;
65796;<7. 2. 3>;1;1;90588;;;;;;
65797;<5. 1. 6>;1;1;14837;;;;;;
65798;<4. 1. 4>;0;0;;;;;;;
65799;<5. 2. 4>;0;0;;;;;;;
65800;<6. 2. 2>;0;0;;;;;;;
65801;<5. 1. 1>;1;1;27475;;;;;;
65802;<4. 3. 8>;0;0;;;;;;;
65803;<5. 3. 6>;0;0;;;;;;;
65804;<8. 2. 1>;1;1;62143;;;;;;
65805;<8. 2. 7>;0;0;;;;;;;
65806;<4. 1. 2>;2;2;50323;94206;;;;;
65807;<3. 1. 3>;1;1;89300;;;;;;
65808;<4. 3. 1>;4;4;7244;48919;61692;99499;;;
65809;<5. 3. 1>;0;0;;;;;;;
65810;<6. 2. 4>;1;1;18778;;;;;;
65811;<8. 4. 6>;0;0;;;;;;;
65812;<5. 3. 3>;1;1;91493;;;;;;
65813;<7. 1. 4>;0;0;;;;;;;
65814;<7. 2. 5>;0;0;;;;;;;
65815;<4. 1. 1>;3;3;18538;38556;98613;;;;
65816;<4. 3. 4>;1;1;74858;;;;;;
65817;<5. 3. 1>;1;1;28197;;;;;;
65818;<5. 1. 3>;0;0;;;;;;;
65819;<7. 2. 7>;1;1;33858;;;;;;
65820;<2. 5. 6>;1;1;65915;;;;;;
65821;<6. 2. 1>;2;2;56963;71538;;;;;
65822;<6. 1. 4>;1;1;83069;;;;;;
65823;<5. 3. 6>;0;0;;;;;;;
65824;<6. 2. 6>;2;2;8650;31966;;;;;
65825;<7. 2. 10>;0;0;;;;;;;
65826;<7. 1. 10>;2;2;34200;94327;;;;;
65827;<6. 2. 1>;0;0;;;;;;;
65828;<6. 3. 4>;1;1;68197;;;;;;
65829;<6. 3. 3>;4;4;25277;46303;46492;88895;;;
65830;<6. 1. 6>;0;0;;;;;;;
65831;<8. 1. 1>;1;1;89442;;;;;;
65832;<5. 3. 1>;1;1;38604;;;;;;
65833;<7. 2. 5>;1;1;65379;;;;;;
65834;<7. 4. 3>;1;1;42810;;;;;;
65835;<4. 1. 1>;1;1;65695;;;;;;
65836;<5. 5. 10>;0;0;;;;;;;
65837;<5. 2. 2>;3;3;6843;22763;66097;;;;
65838;<7. 3. 2>;1;1;57500;;;;;;
65839;<4. 1. 3>;1;1;98769;;;;;;
65840;<6. 2. 5>;0;0;;;;;;;
65841;<4. 2. 1>;1;1;65207;;;;;;
65842;<5. 3. 4>;1;1;89616;;;;;;
65843;<8. 3. 3>;0;0;;;;;;;
65844;<7. 4. 4>;0;0;;;;;;;
65845;<6. 1. 4>;2;2;28985;98904;;;;;
65846;<4. 1. 6>;0;0;;;;;;;
65847;<6. 2. 1>;2;2;32884;35264;;;;;
65848;<4. 5. 1>;1;1;57872;;;;;;
65849;<6. 1. 6>;1;1;3719;;;;;;
65850;<6. 4. 3>;1;1;58940;;;;;;
65851;<7. 2. 4>;1;1;32995;;;;;;
65852;<5. 1. 6>;0;0;;;;;;;
65853;<5. 5. 1>;1;1;15919;;;;;;
65854;<5. 2. 5>;3;3;13525;17110;82393;;;;
65855;<4. 2. 8>;1;1;45314;;;;;;
65856;<1. 1. 5>;1;1;11194;;;;;;
65857;<6. 6. 5>;1;1;51514;;;;;;
65858;<4. 1. 2>;1;1;37049;;;;;;
65859;<7. 2. 3>;0;0;;;;;;;
65860;<6. 1. 8>;1;1;60528;;;;;;
65861;<3. 1. 2>;1;1;97909;;;;;;
65862;<7. 2. 5>;0;0;;;;;;;
65863;<4. 2. 7>;1;1;39331;;;;;;
65864;<6. 3. 3>;0;0;;;;;;;
65865;<6. 2. 4>;0;0;;;;;;;
65866;<7. 3. 2>;1;1;78318;;;;;;
65867;<8. 4. 4>;1;1;78454;;;;;;
65868;<5. 4. 5>;2;2;62604;65103;;;;;
65869;<6. 1. 5>;3;3;40382;46086;98628;;;;
65870;<5. 2. 1>;0;0;;;;;;;
65871;<5. 1. 5>;0;0;;;;;;;
65872;<6. 6. 1>;3;3;28665;77983;88055;;;;
65873;<5. 1. 7>;0;0;;;;;;;
65874;<5. 4. 3>;1;1;36542;;;;;;
65875;<7. 1. 4>;1;1;897;;;;;;
65876;<6. 1. 1>;0;0;;;;;;;
65877;<5. 3. 3>;1;1;31290;;;;;;
65878;<6. 2. 8>;1;1;96510;;;;;;
65879;<6. 3. 1>;3;3;32667;33167;34623;;;;
65880;<5. 2. 1>;1;1;90676;;;;;;
65881;<2. 3. 2>;0;0;;;;;;;
65882;<4. 1. 4>;0;0;;;;;;;
65883;<6. 1. 2>;0;0;;;;;;;
65884;<7. 1. 7>;1;1;37020;;;;;;
65885;<5. 4. 1>;0;0;;;;;;;
65886;<8. 2. 6>;0;0;;;;;;;
65887;<5. 2. 1>;1;1;3748;;;;;;
65888;<4. 2. 2>;0;0;;;;;;;
65889;<5. 2. 2>;2;2;48378;71416;;;;;
65890;<8. 3. 1>;0;0;;;;;;;
65891;<5. 3. 5>;1;1;28508;;;;;;
65892;<6. 1. 7>;1;1;48625;;;;;;
65893;<6. 4. 1>;3;3;28859;66005;94874;;;;
65894;<5. 2. 10>;1;1;81789;;;;;;
65895;<2. 3. 4>;0;0;;;;;;;
65896;<6. 1. 1>;1;1;39822;;;;;;
65897;<6. 1. 1>;0;0;;;;;;;
65898;<6. 1. 5>;1;1;87135;;;;;;
65899;<6. 5. 1>;1;1;45958;;;;;;
65900;<4. 3. 5>;0;0;;;;;;;
65901;<7. 5. 2>;1;1;39027;;;;;;
65902;<5. 1. 2>;2;2;42482;72375;;;;;
65903;<5. 4. 1>;2;2;44774;55166;;;;;
65904;<8. 1. 3>;1;1;89336;;;;;;
65905;<5. 3. 4>;1;1;3481;;;;;;
65906;<4. 2. 5>;0;0;;;;;;;
65907;<7. 2. 5>;1;1;52378;;;;;;
65908;<4. 3. 1>;1;1;69023;;;;;;
65909;<7. 4. 1>;1;1;11373;;;;;;
65910;<6. 1. 5>;0;0;;;;;;;
65911;<7. 2. 5>;1;1;96079;;;;;;
65912;<4. 1. 8>;0;0;;;;;;;
65913;<9. 1. 2>;1;1;99647;;;;;;
65914;<8. 2. 2>;1;1;30774;;;;;;
65915;<6. 3. 7>;1;1;52710;;;;;;
65916;<5. 4. 1>;3;3;24590;93170;98929;;;;
65917;<4. 2. 1>;1;1;90130;;;;;;
65918;<5. 4. 4>;0;0;;;;;;;
65919;<6. 3. 1>;0;0;;;;;;;
65920;<4. 1. 3>;0;0;;;;;;;
65921;<4. 1. 7>;1;1;88503;;;;;;
65922;<6. 2. 6>;2;2;31651;33114;;;;;
65923;<5. 3. 2>;1;1;59753;;;;;;
65924;<5. 4. 4>;0;0;;;;;;;
65925;<4. 2. 3>;1;1;75579;;;;;;
65926;<4. 2. 3>;0;0;;;;;;;
65927;<5. 1. 4>;0;0;;;;;;;
65928;<5. 2. 3>;0;0;;;;;;;
65929;<5. 2. 2>;2;2;43672;80445;;;;;
65930;<5. 3. 6>;1;1;20671;;;;;;
65931;<7. 3. 1>;0;0;;;;;;;
65932;<5. 2. 1>;0;0;;;;;;;
65933;<7. 1. 5>;0;0;;;;;;;
65934;<4. 4. 3>;3;3;28386;30621;37413;;;;
65935;<6. 1. 9>;0;0;;;;;;;
65936;<5. 1. 3>;0;0;;;;;;;
65937;<6. 1. 3>;1;1;99558;;;;;;
65938;<6. 1. 7>;0;0;;;;;;;
65939;<5. 3. 4>;1;1;15;;;;;;
65940;<5. 2. 1>;0;0;;;;;;;
65941;<6. 1. 7>;1;1;56448;;;;;;
65942;<4. 1. 2>;0;0;;;;;;;
65943;<9. 1. 1>;0;0;;;;;;;
65944;<7. 1. 1>;0;0;;;;;;;
65945;<4. 1. 5>;1;1;5310;;;;;;
65946;<5. 1. 2>;0;0;;;;;;;
65947;<5. 2. 3>;0;0;;;;;;;
65948;<5. 2. 4>;1;1;9101;;;;;;
65949;<7. 3. 8>;1;1;57264;;;;;;
65950;<7. 2. 2>;1;1;33595;;;;;;
65951;<4. 1. 1>;0;0;;;;;;;
65952;<5. 2. 5>;0;0;;;;;;;
65953;<7. 2. 2>;2;2;31021;48048;;;;;
65954;<6. 2. 2>;1;1;31788;;;;;;
65955;<5. 1. 2>;0;0;;;;;;;
65956;<4. 3. 5>;0;0;;;;;;;
65957;<5. 4. 2>;0;0;;;;;;;
65958;<7. 1. 6>;0;0;;;;;;;
65959;<5. 5. 9>;2;2;1170;33407;;;;;
65960;<5. 2. 5>;2;2;17016;84392;;;;;
65961;<4. 2. 3>;5;5;25318;35764;70597;91031;95573;;
65962;<5. 3. 7>;2;2;15756;66069;;;;;
65963;<3. 2. 3>;1;1;92319;;;;;;
65964;<7. 1. 6>;0;0;;;;;;;
65965;<5. 2. 6>;1;1;51196;;;;;;
65966;<6. 3. 8>;1;1;6988;;;;;;
65967;<6. 2. 2>;1;1;60068;;;;;;
65968;<6. 3. 3>;0;0;;;;;;;
65969;<4. 1. 3>;2;2;92266;98048;;;;;
65970;<7. 2. 5>;2;2;7243;16405;;;;;
65971;<5. 4. 3>;0;0;;;;;;;
65972;<5. 3. 1>;1;1;33851;;;;;;
65973;<4. 2. 8>;0;0;;;;;;;
65974;<6. 1. 4>;2;2;51137;60811;;;;;
65975;<5. 2. 3>;1;1;29033;;;;;;
65976;<5. 2. 3>;1;1;44409;;;;;;
65977;<4. 2. 3>;1;1;93079;;;;;;
65978;<6. 5. 1>;1;1;26610;;;;;;
65979;<6. 1. 5>;0;0;;;;;;;
65980;<6. 2. 6>;0;0;;;;;;;
65981;<6. 2. 7>;1;1;97092;;;;;;
65982;<5. 4. 2>;2;2;28802;43063;;;;;
65983;<5. 3. 4>;2;2;35325;43201;;;;;
65984;<5. 4. 9>;0;0;;;;;;;
65985;<4. 1. 2>;0;0;;;;;;;
65986;<6. 1. 4>;1;1;44977;;;;;;
65987;<4. 1. 3>;0;0;;;;;;;
65988;<4. 1. 7>;2;2;774;47963;;;;;
65989;<6. 1. 8>;1;1;69630;;;;;;
65990;<5. 3. 2>;2;2;4788;5592;;;;;
65991;<7. 2. 2>;2;2;3728;84439;;;;;
65992;<4. 1. 2>;1;1;9343;;;;;;
65993;<5. 1. 2>;2;2;59890;96091;;;;;
65994;<4. 1. 1>;2;2;74324;80715;;;;;
65995;<6. 2. 2>;2;2;37434;41643;;;;;
65996;<7. 4. 4>;1;1;77467;;;;;;
65997;<6. 2. 9>;0;0;;;;;;;
65998;<4. 4. 2>;1;1;93116;;;;;;
65999;<6. 1. 4>;0;0;;;;;;;
66000;<4. 3. 1>;0;0;;;;;;;
66001;<5. 2. 4>;1;1;62782;;;;;;
66002;<5. 1. 1>;2;2;33578;50474;;;;;
66003;<3. 1. 6>;3;3;2178;52797;80709;;;;
66004;<7. 4. 1>;2;2;66643;90091;;;;;
66005;<4. 5. 4>;1;1;59914;;;;;;
66006;<6. 3. 5>;2;2;6066;13348;;;;;
66007;<6. 1. 6>;4;4;23088;53823;70550;92871;;;
66008;<6. 5. 8>;0;0;;;;;;;
66009;<5. 3. 1>;0;0;;;;;;;
66010;<5. 2. 7>;2;2;14975;94421;;;;;
66011;<5. 3. 1>;1;1;11328;;;;;;
66012;<6. 2. 1>;0;0;;;;;;;
66013;<5. 6. 1>;4;4;74924;89161;89735;93501;;;
66014;<7. 3. 1>;0;0;;;;;;;
66015;<7. 2. 4>;0;0;;;;;;;
66016;<5. 2. 4>;1;1;67807;;;;;;
66017;<3. 1. 4>;3;3;9186;9787;96996;;;;
66018;<5. 2. 4>;2;2;46789;85231;;;;;
66019;<7. 2. 7>;0;0;;;;;;;
66020;<9. 2. 7>;2;2;2844;65168;;;;;
66021;<5. 2. 1>;1;1;90975;;;;;;
66022;<6. 3. 7>;0;0;;;;;;;
66023;<4. 1. 3>;1;1;57165;;;;;;
66024;<7. 1. 5>;0;0;;;;;;;
66025;<6. 1. 2>;0;0;;;;;;;
66026;<6. 2. 1>;2;2;35563;39534;;;;;
66027;<8. 4. 2>;0;0;;;;;;;
66028;<6. 2. 1>;0;0;;;;;;;
66029;<6. 2. 5>;0;0;;;;;;;
66030;<4. 1. 5>;1;1;88911;;;;;;
66031;<5. 2. 7>;1;1;59184;;;;;;
66032;<7. 1. 1>;2;2;87707;96560;;;;;
66033;<5. 4. 2>;0;0;;;;;;;
66034;<6. 1. 8>;0;0;;;;;;;
66035;<4. 2. 1>;1;1;91684;;;;;;
66036;<5. 1. 4>;1;1;18651;;;;;;
66037;<6. 1. 9>;1;1;56899;;;;;;
66038;<7. 3. 7>;3;3;44813;76658;87047;;;;
66039;<4. 2. 3>;1;1;12426;;;;;;
66040;<5. 2. 6>;2;2;50724;62235;;;;;
66041;<3. 3. 1>;1;1;22605;;;;;;
66042;<6. 3. 4>;0;0;;;;;;;
66043;<5. 3. 7>;1;1;97321;;;;;;
66044;<4. 2. 3>;0;0;;;;;;;
66045;<5. 5. 4>;2;2;30896;64280;;;;;
66046;<4. 2. 6>;0;0;;;;;;;
66047;<7. 3. 4>;2;2;34343;57879;;;;;
66048;<5. 1. 4>;3;3;38449;65739;89578;;;;
66049;<4. 5. 5>;2;2;52451;70121;;;;;
66050;<4. 1. 8>;1;1;33222;;;;;;
66051;<7. 4. 1>;0;0;;;;;;;
66052;<4. 1. 4>;3;3;31977;45474;72751;;;;
66053;<4. 3. 2>;0;0;;;;;;;
